ID,YearBuilt,Age,ConcreteType,DesignType,Rated_Load_Capacity,SlabThickness,Bear_Surface_Area,No_Of_Beams,Length,Width,Height,MinimumTemperature,AverageTemperature,MaximumTemperature,MinimumRelativeHumidity,AverageRelativeHumidity,MaximumRelativeHumidity,AverageWindSpeed,MinimumNO2,AverageNO2,MaximumNO2,MinimumSO2,AverageSO2,MaximumSO2,MinimumCO,AverageCO,MaximumCO,MinimumCO2,AverageCO2,MaximumCO2,MinimumRain,AverageRain,MaximumRain,MinimumWaterLevel,AverageWaterLevel,MaximumWaterLevel,MinimumTrafficVolume,AverageTrafficVolume,MaximumTrafficVolume,SpeedLimit,No_of_Maintenance,No_Of_Vehicle_Passed,AverageTimeGapInMaintenance,Crack_Surface_Area,Durability,RemainingLifeSpan,MaintenanceRequired
53,1954,71,Normal,Truss,55.31815419,0.261461565,81.70646267,7,317.8245342,29.2054034,72.4081789,-4.322302321,24.33408895,47.6574634,23.42792132,69.56790522,84.33629492,10.46260131,12.53732843,35.76710729,58.53754217,0.216114342,28.88013803,54.5991958,0.463841494,4.575138661,8.291056833,316.9187979,431.7014024,597.4062138,6.745988702,12.22843248,172.7346627,0.13825656,1.40475746,8.74530138,324,2296,6026,80,17,8807388,7.073370003,8.399450033,71.91413844,23.96198614,No
54,2015,10,Self-Consolidating,Truss,34.44693594,0.596838521,31.17748491,18,409.4818177,17.64320944,67.68623165,-14.04879252,11.71870582,38.79752864,27.87327477,51.50494858,84.6786115,16.21963639,9.726007429,26.62663605,88.6273482,5.525886677,19.15479517,46.69871434,0.428874328,3.590800714,7.782331568,307.7975542,383.3958546,539.5510642,8.037510606,44.81884259,155.1592771,0.873557711,4.264690667,6.441615561,581,3741,9456,67,7,863545,4.036504346,4.41204141,73.6517611,49.58952692,No
55,1963,62,High-Strength,Cable-Stayed,64.5667725,0.467750362,157.718302,15,681.1361473,9.704136964,78.43628544,-27.46973208,10.73336511,44.20383306,19.09363832,46.66276772,94.36451332,2.941353315,2.212700866,24.0008198,88.39842313,0.096409406,16.14986518,34.31444908,0.471735148,1.253597187,9.528992802,331.8407605,445.8804844,550.6843474,8.486796131,36.69993589,151.0497858,0.902903266,4.07964578,8.945496329,221,2739,8277,94,12,5245389,5.222987626,0.241154659,83.75247749,17.67644669,No
56,2020,5,Normal,Truss,56.23725615,0.726124487,32.74092983,6,313.7923717,16.28889878,27.90806764,-21.78975584,6.420679762,28.47527639,10.90463083,60.35674243,82.62111793,17.37994608,19.89291007,44.41562845,77.0078328,5.723745831,11.07809085,43.76995949,0.538443084,1.915385661,6.640260859,332.9594068,411.7848653,517.8193423,5.307471925,47.46824087,121.5221338,0.838855665,2.784064585,6.363036415,473,3523,8843,101,18,4398686,9.532223551,9.08643995,90.51462494,87.87634856,Yes
57,1902,123,Normal,Suspension,23.03668992,0.345820467,30.12526637,16,330.3225498,24.74629799,5.426444673,-12.29688121,7.312453402,26.38162351,26.81402766,45.24797391,95.04806764,12.18946417,17.75467977,30.8653085,78.32737492,2.01008862,23.26596573,30.6085861,0.056737218,3.350282868,7.802672166,337.4238279,428.0052702,476.8045816,5.676428966,17.03418216,119.9108938,0.966726239,4.549644124,9.39996358,360,3715,7819,63,16,6143355,3.696436075,8.712424174,50.50868581,57.34315153,No
58,2000,25,Normal,Truss,76.53434445,0.51512986,15.35964001,11,406.2010092,27.23579864,30.31199958,9.719124205,9.864272219,33.32521561,26.8212392,42.9989185,97.36911003,14.16887244,16.42535716,28.97464021,65.36495481,8.959335299,20.68178429,53.40545914,0.540855848,4.308258446,8.23589957,322.3348964,442.0108677,556.9707056,1.738377203,12.58540952,117.2288867,0.829370527,3.668697048,8.189189372,984,4239,8117,30,6,3946469,4.429444336,1.494399747,82.64119152,58.61101675,No
59,1950,75,High-Strength,Cable-Stayed,82.34059407,0.972895323,191.5455286,3,955.7802644,11.68164137,38.04968912,-12.77335708,5.086939076,44.82379689,36.1250026,66.37579732,96.09016412,12.41348127,18.12308738,36.1905085,53.23719682,7.002400091,25.83609653,48.35402611,0.419019552,4.906754453,5.878888388,346.3339444,413.9487214,572.8502773,5.714216869,21.68207244,190.0115433,0.253354921,4.256538283,8.821353015,890,2510,7309,64,14,5168558,1.59839752,1.564422323,55.09996818,62.24879814,Yes
60,1906,119,High-Strength,Cable-Stayed,96.67387202,0.271093919,159.2849109,13,442.7862681,19.44403809,96.24877911,-24.00886536,12.8957648,34.37518082,13.09500283,66.37491159,97.48145364,16.46080987,4.986859298,48.05827723,53.97736041,4.71436701,18.12010601,32.11426456,0.862858582,2.269891287,9.519954017,310.5707518,424.6544579,587.9058045,7.363511301,19.3902669,65.84100572,0.970419162,2.766736386,8.879203475,577,4944,9009,59,1,6705244,6.476360847,3.167493161,96.67284678,2.883513819,Yes
61,1920,105,Self-Consolidating,Cable-Stayed,45.59849887,0.681867326,73.32905536,12,149.2655008,43.67257895,25.68456596,6.068382187,28.05582775,36.51100212,21.1489051,63.05445373,76.13385673,15.8544245,15.78618832,29.3946269,63.23278199,5.662234913,24.85661885,45.4694537,0.446790066,3.767438685,5.937766762,317.3542782,352.5805809,480.7617238,9.935560393,49.70322331,134.1767799,0.43857838,3.14102242,7.013729394,696,2630,9015,112,13,5150391,8.412431498,2.909930702,91.73239053,11.79561538,No
62,1972,53,High-Strength,Arch,40.39614419,0.272518583,81.52347399,8,16.29224861,45.96719593,83.50841332,-28.59049508,18.88105838,30.75643779,16.9526045,40.52284346,93.04494562,11.43720708,5.419459139,20.23696752,67.11950957,4.574196229,13.62061213,34.46241965,0.612700865,3.8794324,6.444391527,331.398888,415.6423029,569.2816228,0.910276259,26.63544396,131.86697,0.188532435,3.490091571,5.327099649,815,3418,8173,69,6,8152586,6.944359459,8.921930588,56.25004716,10.97323285,No
63,1938,87,Self-Consolidating,Arch,27.30363904,0.325596525,21.29140146,8,244.2465345,29.08319389,64.13859525,-24.93092631,19.51505017,37.77166108,13.08154127,46.21522356,83.40517578,16.80059251,17.72083551,45.26156401,97.72646127,3.406993201,24.16847366,44.65902449,0.970035138,2.502358368,8.392236272,302.6345444,385.7469445,505.275062,2.524297571,31.68422576,125.1839135,0.492966572,4.383364508,5.211021773,740,1466,7531,106,11,6613571,4.366708064,1.04659248,90.99777705,2.875873944,Yes
64,1917,108,Self-Consolidating,Arch,26.27785497,0.683947511,40.00421595,8,939.4227847,27.06627236,20.91598155,-11.05100661,10.92016682,35.16841076,19.04125526,63.76969686,94.16540767,15.70863222,3.265705268,45.94350684,99.61920863,1.360785765,15.10549884,59.27764131,0.175218603,2.377007764,9.06250628,342.8042805,389.0257619,564.015053,2.860089275,26.92758288,72.92045825,0.387490291,2.428317907,5.128984677,878,2508,9679,110,5,7138887,9.360561578,3.666381664,97.17492168,4.854041955,No
65,1903,122,Self-Consolidating,Arch,38.89479568,0.555196418,69.17576103,15,955.4426103,31.16341061,43.33295701,-26.28885272,10.6280246,33.87434467,34.14707758,64.20822877,81.67764872,10.06848482,18.70917186,22.33572315,53.8689224,7.71280831,26.33138227,43.16386707,0.458480647,3.54129764,7.845643896,319.8573663,373.2250745,480.7580429,2.953969289,28.58306118,178.5707706,0.881128306,2.152520068,5.941479793,745,4388,6317,89,11,2350643,8.500789431,3.679260196,96.6509139,64.52679073,No
66,1988,37,Self-Consolidating,Arch,98.36350321,0.638799198,83.69491786,13,533.7113424,14.65562551,53.46507244,-7.136572823,14.18262983,36.46423555,17.04771707,54.54765361,88.01081348,1.885315724,9.062343505,38.89352934,62.09083077,4.271778232,22.74905925,35.49738954,0.181783348,2.557228842,7.476557331,344.858926,353.555184,495.5796574,1.288577175,41.27151175,133.7902508,0.103619086,4.036347989,9.230237062,885,1312,7970,67,0,724245,7.746579851,7.894229328,73.81411916,86.92928225,No
67,1959,66,Self-Consolidating,Arch,18.30328073,0.903897736,127.7955186,11,649.8997113,49.71070171,37.69426555,-23.68931634,11.55426118,32.56329286,37.40606926,65.14244272,73.41214895,17.34412423,6.397761781,31.89450775,50.67849576,8.419829332,18.9823832,31.80364056,0.3921951,4.974031001,9.336445661,310.9590861,437.9889072,475.6080753,5.924622156,11.85347516,76.74547491,0.468642009,3.887462456,9.877891126,857,3865,8136,47,0,2865396,4.657525517,7.478719503,58.32183069,0.205271505,Yes
68,1913,112,Normal,Arch,33.34295819,0.853792194,76.56314657,6,797.9588298,38.53727244,26.48426122,-3.965701924,26.46008947,43.62302114,30.76892277,65.63134573,85.39045484,7.507595483,18.30929193,45.45729954,80.71764023,7.367540481,12.58520738,31.33860153,0.268184953,3.302158086,5.617240021,346.3813473,442.7470346,549.7232102,1.832691051,46.62405934,115.4084934,0.275260204,4.025948853,9.226553251,699,1201,6052,89,5,3314727,6.775059287,8.901804949,90.42289728,47.58964886,Yes
69,2013,12,High-Strength,Cable-Stayed,17.73805572,0.91038516,191.3740976,8,65.32874896,15.74356457,29.02083927,-25.29343026,9.436770142,22.04215364,12.86967835,64.43378594,78.46230827,16.38629662,16.30989076,37.83949211,85.64553975,3.781400781,14.89752192,34.04465058,0.763543552,2.065005142,6.601383425,337.4364759,394.6932213,590.3676225,2.233165781,42.82468644,76.15932414,0.202600117,3.406076846,5.720249432,924,2869,9600,91,1,8898124,3.319049993,8.338512232,89.85976441,6.145346193,No
70,2021,4,Normal,Beam,34.62682535,0.693003937,75.1308999,7,380.5642261,17.24658833,60.59454771,2.404171065,21.8716088,30.62442704,16.64935106,62.71581153,84.54919127,15.4461381,14.28449911,24.36289374,61.90091877,6.9674149,13.2591892,32.4541422,0.403961205,2.6627916,6.906840576,329.2119712,403.6746515,587.2515561,0.104034414,10.2160692,58.96904997,0.742034418,4.331593563,5.668267628,275,4029,8301,62,0,5450838,8.33646811,7.065282298,55.53532291,75.60602756,Yes
71,1908,117,Self-Consolidating,Arch,18.31612893,0.591714536,188.9031184,3,645.8248295,34.17855744,70.370075,-0.646799301,17.24044181,42.59637354,11.02629153,64.70531582,93.61330203,1.700630934,9.876233322,36.38324575,57.07610361,6.853587799,17.52947838,30.18376014,0.029485632,4.400480325,8.796059611,308.7762882,388.7490373,568.9432984,0.479611025,39.76889739,92.96798153,0.011744133,4.788659047,8.616503142,918,2113,5971,65,8,6264628,3.631079149,3.6931419,72.65148154,23.39079495,Yes
72,1989,36,High-Strength,Cable-Stayed,55.74779801,0.567358065,148.6733415,14,899.2708951,19.52809381,49.55226957,7.016126417,21.93088988,30.96875551,13.46954708,43.49026112,78.55160526,5.445822699,6.427244433,25.417891,51.98838935,5.19969251,14.62027452,39.96357762,0.965803187,2.675653734,6.974048214,315.823325,368.0830751,564.2783336,5.946743051,35.29512944,179.3752831,0.871726729,4.846495011,5.348791144,705,1109,8919,33,3,3315579,6.458084951,7.720859551,80.15161179,18.36662178,No
73,1952,73,Normal,Beam,49.45200882,0.791846845,180.9805328,17,729.5612655,20.98925474,94.46490449,-27.26328451,25.86741539,34.0865615,31.63506541,55.58706827,94.04729931,16.55067697,3.072327101,29.47777106,84.31978564,7.158475671,17.94309972,39.27853133,0.603755833,1.847457783,6.901736063,315.1687902,399.8852114,580.4178463,3.980232093,36.33235039,191.163418,0.167791636,2.361727688,7.711765346,696,1110,8919,62,15,5173600,2.890224237,1.218889914,63.93707248,33.9621407,No
74,1901,124,Normal,Arch,25.66452973,0.617039903,143.5998651,9,356.5608512,40.14242016,74.21381049,-7.788121106,13.53414449,31.76662045,14.63145286,53.15361715,94.35085255,11.6508554,19.39623713,37.10091317,72.81702706,3.057859577,28.83614798,55.50064153,0.009045692,1.345139916,6.583897399,315.7068145,365.2051254,551.5382828,7.207706825,39.78804416,121.2254962,0.640621509,3.184030652,5.66461035,817,4008,5761,61,18,7528562,2.627632108,2.398180676,74.80409304,28.64303059,Yes
75,1983,42,Self-Consolidating,Beam,25.73271044,0.284615037,118.030967,14,910.8824952,17.01171724,89.71700676,-1.64585651,18.51824295,30.5078798,18.7752278,41.67798719,95.82989514,6.452773213,9.297162957,31.0830502,90.69335615,4.015590626,11.01712361,33.28333296,0.695357588,1.784521964,9.465712822,301.8874263,411.8203993,543.975348,6.951201049,42.69760544,114.7300668,0.447118636,1.459578798,9.479180716,584,3875,6211,54,18,6310354,7.694058095,2.156999453,55.92449165,5.680881103,Yes
76,1991,34,Normal,Beam,66.34981663,0.313551219,106.7257289,15,667.9732538,36.73585384,50.1880369,6.106579649,17.47242572,36.49010952,30.5280432,69.6980739,72.63407049,3.166146718,17.21364986,36.92584298,84.76568074,0.37528971,12.59806686,51.66911894,0.336808211,3.907640927,6.618434158,317.4648421,415.1408184,507.6470695,5.546032269,36.77359225,112.270117,0.711588049,3.324952293,9.960602103,412,4042,6811,107,15,8286607,4.141690973,4.022179409,69.28068178,48.05360951,No
77,2010,15,Normal,Suspension,44.84092051,0.485666214,65.35425263,6,831.9329332,47.06981885,6.413878156,-10.71784237,14.33113778,24.90657416,29.16194686,56.0099555,70.13859587,8.659598674,9.682748978,37.57819815,85.12586689,1.935209339,20.3697257,55.25618623,0.106778356,1.88678096,8.21732613,320.433351,378.3971095,571.9311238,8.392226139,13.63652784,148.399284,0.564681798,2.474078486,9.651534053,421,3366,8565,55,5,8729773,4.795645384,4.197439599,82.75127903,28.84205908,No
78,1959,66,Normal,Truss,15.05754431,0.254258698,66.65305742,4,391.6524664,10.58608206,61.24670031,8.052628193,25.2986524,33.07621588,36.90952825,64.99294775,89.09872565,12.56221137,11.13750059,47.36852915,76.00930451,7.383758876,24.8262377,35.11877886,0.107819794,4.154367766,5.00725555,326.9837126,414.5064071,576.515447,5.684288271,12.32480516,141.9310397,0.075565692,4.996650201,5.43935324,709,3387,5787,74,2,8261647,1.103333275,1.337716136,72.15257101,92.44523881,Yes
79,1970,55,Normal,Suspension,92.81733398,0.391384976,52.40911036,15,12.13725234,11.49278876,82.73464105,-25.10082803,5.256512881,42.63637658,20.02231472,52.87261028,71.57734429,7.048043083,9.341518205,26.72554448,87.077307,7.801896867,15.74285496,33.13898151,0.186112762,1.309063839,5.064067722,314.182166,436.5366561,471.0727812,0.367620312,35.23360711,163.2011071,0.688921589,1.474861116,7.671359556,846,4897,6795,77,19,2971611,4.180048294,2.446903724,93.68493972,48.32448937,Yes
80,1943,82,Normal,Beam,46.44572372,0.725120683,83.2527575,14,174.5069081,47.42928954,55.97083063,-12.67083114,12.75268634,20.28120089,21.00962734,49.56641151,82.38970968,12.0268346,19.02185789,40.5580328,82.07223732,8.276381671,25.95748894,34.5734627,0.710067789,2.362569142,6.309457064,347.6128947,427.7872517,497.9304945,0.94975584,46.34453385,90.42148974,0.725790423,4.365102706,6.319981698,868,4215,6416,35,13,4266147,6.307822167,4.690059394,56.14376247,43.0204351,No
81,2024,1,Self-Consolidating,Cable-Stayed,63.19427994,0.20994425,34.12487154,18,927.9056431,14.15836658,58.95059958,-19.87311953,25.80250935,38.08535249,12.86352962,55.49847901,97.08138601,16.25142327,4.048142809,37.15811024,65.20794494,9.794298731,14.41348581,30.66137946,0.089982847,1.487171761,8.896769176,330.1674124,377.948597,485.9449254,5.609618707,34.88522507,70.87913387,0.619656455,1.02700244,6.782611038,204,2692,6231,119,19,9146372,3.676349703,1.398958559,70.68612496,60.61913147,No
82,1907,118,Self-Consolidating,Arch,89.68707549,0.683274292,83.64496244,10,42.79279341,5.940537422,97.6222351,-23.78447423,26.80301211,49.46134813,18.5049768,44.35332347,77.74315508,5.413729555,0.789419994,29.0948281,98.35183811,9.214334805,28.59141492,36.69743658,0.260506792,1.198400815,9.626603937,328.3498291,376.7631637,544.1289269,2.610782442,17.9365249,95.26025476,0.248435924,3.136986837,6.09856847,372,1079,6494,41,13,9208248,4.916399682,2.385065336,78.57242711,41.65238829,No
83,1946,79,Normal,Truss,46.19430975,0.817885539,168.4113119,8,600.0788673,44.08285622,39.78350752,-18.52871754,22.34165914,32.08252553,35.36788486,45.57980217,78.01742175,1.791246011,11.62671538,36.61314007,80.93318481,4.493158557,21.07616545,43.28181609,0.070139901,3.237716414,9.466960441,347.658339,445.6996132,553.3441604,2.47003119,30.94825749,187.0592807,0.108930062,2.680687923,6.166265965,614,4557,8089,39,1,9451871,4.723804834,3.054701413,53.90331767,55.27033742,No
84,1934,91,Self-Consolidating,Arch,83.85940355,0.336123001,175.3555344,19,415.0362317,17.70362991,81.17791779,-3.411276817,13.51937494,36.17392168,14.1589048,41.75266676,87.49716732,3.594440318,5.73996954,26.96718577,96.20620896,9.546920659,14.76304017,30.04394503,0.913665825,1.993958844,9.037479124,341.1868343,395.7425577,526.1124162,0.501413577,14.34187751,148.0362472,0.226029496,3.527336967,5.514526622,511,4853,5669,96,9,8028857,3.347089613,4.568696531,85.48388857,13.98082671,Yes
85,1977,48,Self-Consolidating,Cable-Stayed,92.32770021,0.344774851,132.1377709,12,435.2828957,18.42592708,52.98205275,-10.6719011,25.55811038,24.20805771,21.1333979,65.751301,99.55444014,4.745229857,6.547904024,33.94932593,98.0907948,5.818552291,20.93794999,51.88860712,0.141710226,3.840934066,7.512970801,342.5878311,397.833574,490.6458898,9.175372504,45.62112936,73.85831586,0.826697003,2.465459963,7.253543442,994,4529,6427,44,13,2814809,5.634952154,2.710578798,61.98496227,61.9743441,Yes
86,1980,45,High-Strength,Truss,25.66606453,0.223085093,58.79386211,17,406.8101656,15.21145158,49.05254536,-22.73804834,7.101221202,41.19312391,35.29848752,56.30400315,73.11270513,2.591110522,18.8855567,44.87341604,67.01807164,1.116661875,28.61415787,30.20623925,0.572145891,4.495958463,7.821611362,347.5351362,380.8252591,461.0337109,6.34902561,33.12236304,90.19685818,0.677558253,2.637530088,7.932447387,133,1818,6435,101,7,6871822,8.662350935,7.804084665,89.91705059,80.09302242,Yes
87,1935,90,Normal,Suspension,90.3243214,0.609960031,55.66640092,19,76.75157015,46.29501042,18.829821,-28.73121029,11.63486649,32.53570052,16.6093593,69.58926477,98.83453743,8.120034031,18.20561477,23.4537104,94.69960121,7.913258526,26.72347206,51.19868745,0.875826682,3.133264121,9.799380915,336.7325268,378.5558487,508.3408255,5.634461603,38.20896802,89.16209618,0.145079747,1.307844997,7.353542174,787,4492,9997,47,10,2563156,7.138928802,0.680991448,59.42508526,62.72874578,Yes
88,1949,76,Self-Consolidating,Beam,20.7849202,0.723670045,62.80649182,8,131.1071912,39.84883912,76.09753294,6.939990423,7.312381577,43.07115442,14.71524222,64.82277344,89.15586068,6.531703765,1.45316868,21.10582625,72.47251264,5.543413655,20.7296217,41.72618244,0.373824904,2.741813157,6.488171676,324.851567,402.5052304,475.5706453,3.790381559,20.55344483,122.4877324,0.343615043,2.276857392,6.754248607,544,2231,7137,57,0,6885015,2.102780494,5.262777827,71.5450833,1.406483251,Yes
89,2003,22,Self-Consolidating,Cable-Stayed,34.76146684,0.565527666,105.0074529,5,72.3099554,31.85566052,83.21297011,-17.43455813,7.757981234,23.77612936,10.20645037,56.59713962,92.75432711,7.673675596,19.71000654,21.35149027,94.72676402,3.886269249,13.31228911,35.34327719,0.741977592,2.131549603,8.825053795,338.9982205,406.5513384,588.9182286,5.361691661,32.80533888,69.11031155,0.318609858,3.341085268,8.854836621,769,2283,6872,42,18,850535,9.897922711,3.465289733,51.49900407,75.28150284,No
90,1903,122,Normal,Beam,82.73903029,0.511559048,195.524451,12,63.36878055,25.39662421,45.93335728,-24.89659586,19.82609768,22.26756133,37.53989802,55.88330144,75.33640118,7.203365257,5.5636898,33.77592427,81.96630673,7.557103759,28.85092289,53.28769167,0.980649456,2.411975335,6.552631527,324.6110211,365.9605489,458.3641131,3.404967511,31.82568874,194.3516984,0.806510488,4.554946528,9.56654896,627,2363,6174,102,16,6864789,6.482689795,5.052227575,88.3507384,96.76940683,No
91,1901,124,High-Strength,Beam,91.06160935,0.563530254,30.74505252,14,94.75449718,11.45885534,77.53540637,-24.15409439,6.802398381,28.42915445,36.09968163,55.0827131,87.97524937,4.97550116,1.672935844,43.4868413,63.82605393,5.761032116,27.52938057,52.64834227,0.437909656,2.247830372,6.857913674,327.6744305,381.5715988,573.1894648,1.669970068,30.56098974,83.38447289,0.293769883,3.006231801,8.217247236,272,2496,9167,53,18,4004904,8.218551351,9.157887696,97.13058713,61.71022692,No
92,1905,120,Normal,Arch,71.57249095,0.825222575,105.0972979,7,699.6510199,46.66940467,60.20647475,-19.86296328,21.99583143,25.2360286,15.65692743,41.69082354,74.65169728,12.81431019,4.214663231,21.94710521,94.59050412,8.322786001,10.24806181,38.80873269,0.046379364,2.391074238,9.993861589,305.1243466,368.1905654,514.7137694,1.390311563,36.4461188,140.3979085,0.778189626,2.091416499,6.014357384,976,1181,5534,72,14,576923,5.285570995,9.847533604,74.73093217,70.0394492,Yes
